SAMPLE_ANALYSIS_NO,SiO2,TiO2,Al2O3,FeOT,MgO,CaO,Na2O,K2O,P2O5,Class,Probability,Lithology,ROCK_GROUP,LITHOLOGY_NAME,GSSA_code
96973,51.17902177359903,1.9057653753532369,14.867019137836273,13.523334580745585,5.020564698511216,7.715275955059072,5.35868436188034,0.2254131089127485,0.20492100810249853,igneous,0.9942517986141102,"Trachybasalt, Monzogabbro",Metamorphic General,Amphibolite,MZGB
96978,67.14664991948783,0.6399915070451182,16.052245996377554,6.08911508916633,1.2380163578905563,2.4340660595814336,3.8399490422707117,2.2242327785830343,0.3357332495974391,igneous,0.9468918781914384,"Dacite, Granodiorite",Metamorphic General,Gneiss,GRDI
96984,60.9251526647229,0.2334297036962561,4.8411290723093146,5.115900006247843,10.484038431227507,14.320404865887715,1.0352099903051364,2.8823493847711634,0.16238588083217828,sedimentary,0.736412716613094,Dolomite,Metasediment,Calcsilicate Rock,DLOM
96985,76.08858613184492,0.2729363392533297,11.958655160618115,4.0780398824131225,0.5964164450350539,0.060652519834073264,6.641450921831023,0.2628275859476508,0.04043501322271552,igneous,0.951454117291328,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
96986,64.13439552166051,0.7665878321115942,18.998947082333288,7.201435134382987,0.7873064221686645,0.1035929502853506,2.9834769682180964,4.931024433582689,0.09323365525681554,igneous,0.8902477679995974,"Trachydacite, Quartz-syenite",Metamorphic General,Gneiss,QZSY
96987,66.34100084779179,0.7519219655675885,16.595991954313206,6.697225815427528,0.9130481010463574,0.03222522709575378,1.342717795656408,7.239934354179352,0.08593393892201012,sedimentary,0.7040016016182239,Wacke,Metamorphic General,Gneiss,GYWK
96988,66.90585574638858,0.5518223396449728,13.295794862766614,8.636961690855918,0.9266450609132564,0.6663515044769485,2.165642389550081,6.684338529284389,0.16658787611923712,igneous,0.8973180623336828,"Trachydacite, Quartz-syenite",Metamorphic General,Gneiss,QZSY
96989,76.32340517660118,0.34793098091281105,8.49795062471896,8.109319268315005,0.13706371975353165,0.11597699363760365,4.860490369721392,1.5920478217525602,0.015815044586945954,igneous,0.8755019802904819,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
96990,33.382493741520605,0.5176399345995284,6.1166024925127935,52.35599785624749,2.0705597383981136,1.7430732491616772,1.3838945190313925,1.764201409757576,0.6655370587708223,sedimentary,0.7426215395002664,Iron-rich Sand,General/Miscellaneous,Ironstone (Undiff. Origin),IRFM
96991,25.68114409871285,0.2726236103897331,2.497232271169956,66.5981552550499,1.1559241080524685,0.4580076654547516,1.7666009953254704,1.0141598306498074,0.5561521651950554,sedimentary,0.7199590154148567,Iron-rich Sand,General/Miscellaneous,Ironstone (Undiff. Origin),IRFM
96999,71.97945533715307,0.8102950381521614,16.20590076304323,4.3746621858611325,0.6629686675790412,1.0312845940118418,1.4943103300987912,3.2622267769762345,0.17889630712450322,sedimentary,0.6577891814229357,Wacke,Metamorphic General,Phyllite,GYWK
97000,94.68528021439957,0.13011719268363578,3.142830654050895,0.3152168821022727,0.14012620750545388,0.005004507410909067,0.2201983260799989,1.2911629120145391,0.07006310375272694,sedimentary,0.7168905709181684,Subarkose,Breccia (Undifferentiated),Breccia (Undiff. Origin),ARKS
97005,69.2542238887822,0.7974728811435526,15.73959633835959,4.701990703345458,1.752341725670701,0.9653619087527217,1.8677654321520047,4.742865029959024,0.17838209183474205,sedimentary,0.7095380231919621,Wacke,Metasediment Siliciclastic,Metasiltstone,GYWK
97009,62.987395346855386,0.7782627102164997,16.914242902038602,7.376360648100295,4.17148812676044,1.46313389520702,1.94046835747314,4.17148812676044,0.19715988658817998,sedimentary,0.7428745208863468,Shale,Metasediment Siliciclastic,Metasiltstone,SHLE
97010,72.23088590833667,0.8002255581681612,16.741561019570742,3.8465816158993458,0.8949891111091278,0.18952710588193286,1.12663335163149,4.085362060121665,0.0842342692808591,sedimentary,0.7686394040670024,Wacke,Metasediment Siliciclastic,Metasiltstone,GYWK
97011,73.22541088175404,0.6694306198753885,14.21252700658517,2.705983600572384,1.400654835431582,2.2245694445089828,3.398647762444281,1.7096228138356075,0.4531530349925706,sedimentary,0.6213179125201773,Wacke,Metamorphic General,Gneiss,GYWK
97012,42.056001507906416,0.7251034742742485,14.278960724169815,39.950276892026466,0.24541963744666875,0.033466314197273014,0.2677305135781841,2.3649528699406264,0.0780880664603037,sedimentary,0.7272529190546673,Iron-rich Shale,Metamorphic General,Phyllite,IRFM
97017,79.73193046938785,0.41419184659422265,11.493823742989676,1.9193707264880924,0.7351905277047449,0.16567673863768909,2.8579237415001346,2.588699041213891,0.09319316548370006,sedimentary,0.7594282045270895,Arkose,Metasediment Siliciclastic,Metasandstone,ARKS
97019,58.613588997296354,0.8417909058122347,19.01823898316531,7.714774770214263,4.281701891291862,3.5750132296223303,1.5900494887564434,4.136207166830486,0.2286345670107305,sedimentary,0.7014026050535497,Shale,Metamorphic General,Gneiss,SHLE
97022,80.94645881913361,0.549316557927539,12.230066761405585,2.294203932397893,2.5911158392808447,0.4249429976420585,0.76697028842713,0.09328017021411042,0.10364463357123377,sedimentary,0.6099976522137405,Iron-rich Sand,Metasediment,Quartzite,IRFM
97024,80.78079217274056,0.2609198713589811,11.063002545620797,0.7043337556261458,1.4194041001928572,2.8596817900944327,1.367220125921061,1.4298408950472163,0.1148047433979517,sedimentary,0.6745809930159741,Arkose,Metasediment Siliciclastic,Metasiltstone,ARKS
97025,52.39318621437447,0.7805515497243544,18.49800247976895,6.9753632520289806,3.0794362509673165,11.761735680777946,1.3044834118680997,5.046853855751992,0.160387304737881,sedimentary,0.6195834128369337,Shale,Metasediment,Calcsilicate Rock,SHLE
97026,68.95202955239168,0.701906887659077,14.03813775318154,5.108382084560371,2.3947411461309684,1.7444450590350593,3.6746890000975223,3.1172923540153126,0.2683761629284706,sedimentary,0.6397200595243893,Wacke,Metasediment Siliciclastic,Metasandstone,GYWK
97028,64.9516445044275,0.8211066890349019,18.21172528244077,6.204351291013122,2.7580763144505687,0.4737153975201357,1.3474571307239416,5.137180310885027,0.09474307950402712,sedimentary,0.7744427243325237,Shale,Metamorphic General,Phyllite,SHLE
97055,71.86901079599083,0.6728162712816161,11.519430099215553,4.164458086083719,3.2213627534089486,4.322334833687958,0.21407790449869604,3.9145673965475853,0.10194185928509338,sedimentary,0.7475864156769663,Litharnite,Metasediment Siliciclastic,Metagreywacke,SDST
97057,81.03311976446841,0.5348387730407005,8.274864035724045,3.3960080317240267,1.8265248664220155,1.9072552472583475,1.221047010149524,1.7457944855856828,0.060547785627249134,sedimentary,0.7631407467334039,Litharnite,Metasediment Siliciclastic,Metagreywacke,SDST
97729,48.830326503858394,0.3806505354746573,8.802543632851451,35.71764082171723,1.379858191095633,2.367170517483025,0.2379065846716609,1.819985372738206,0.4639178401097386,sedimentary,0.7196653030550662,Iron-rich Sand,Metamorphic General,Gneiss,IRFM
98456,44.81290490820304,0.2391407918535196,4.782815837070392,40.7814617390556,3.2232019771561338,3.7638681152597453,0.7278198012933206,1.5388190084487352,0.12996782165952156,sedimentary,0.7523174316184964,Iron-rich Sand,Metamorphic General,Gneiss,IRFM
98479,57.60359963587389,0.7869941506229449,20.6585964538523,13.671113866388614,1.0711864827923416,0.2951228064836044,0.841646522193983,4.951504864336028,0.1202352174562832,sedimentary,0.7511262325200897,Shale,Metamorphic General,Gneiss,SHLE
98480,61.35960887329125,0.4599357394250109,9.846806057690005,21.91545514761744,1.0662146686670708,0.6794505241505845,1.3484479633142368,3.1568316660534843,0.1672493597909131,sedimentary,0.7507109838113996,Iron-rich Sand,Metamorphic General,Gneiss,IRFM
98490,58.416540307248574,1.3998918668223534,14.946213916449185,13.164602245981868,0.999922762015966,4.915409788015331,2.5471716674511993,3.094497810870465,0.5157496351450774,igneous,0.9869012684142208,"Andesite, Diorite",Metamorphic General,Gneiss,DIOR
98496,76.348789275607,0.3926509162745504,10.906969896515283,2.600758824118486,1.3524642671678961,4.4718576575712685,1.5378827554086556,2.355905497647304,0.03272090968954587,sedimentary,0.6394260763270267,Litharnite,Metamorphic General,Gneiss,SDST
98501,72.43554423299611,0.5218699152233149,12.524877965359554,8.255268903741229,0.8141170677483713,0.490557720309916,1.0333024321421629,3.8200877794346635,0.10437398304466296,sedimentary,0.7211041403837675,Wacke,Metamorphic General,Gneiss,GYWK
98505,72.2973977157671,0.6230682121121086,9.90463606150628,11.502828769318073,3.512815609666544,0.09668299843118927,0.1611383307186488,1.8262344148113527,0.07519788766870276,sedimentary,0.7464135696154685,Iron-rich Sand,Metamorphic General,Gneiss,IRFM
98512,61.92360058215323,0.3404734052626981,13.725334149652527,16.08394539665934,2.2024373402930784,0.5107101078940472,0.7660651618410709,4.3410359170994015,0.10639793914459317,sedimentary,0.6724379588854907,Iron-rich Shale,Metamorphic General,Gneiss,IRFM
98732,75.78007537927131,0.1395279195762605,12.782193750004625,2.740832530665523,0.13234633548042352,0.5929936581991069,2.4314791867333607,5.159455202566277,0.24109603750309705,igneous,0.9923332610956273,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98767,74.23886887063479,0.32155763006072563,12.496808020434534,3.420864849587285,0.36949168671574056,0.03794779485188687,0.1997252360625625,8.722999685032411,0.19173622662006,igneous,0.8851653573473592,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98768,71.68707507013013,0.2510120580957789,12.575211930092445,3.9539273234457832,0.5413985566771699,0.09351429615332936,1.8112242623381685,8.820859029789311,0.2657774732778834,igneous,0.944061109014852,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98769,75.17485131226577,0.2865699961745213,13.224451191885278,2.6355814049997184,0.2192009093545461,1.179461773728819,4.001924858858228,3.0919394324093084,0.1860191203238121,igneous,0.9704073447067568,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98774,71.58252934254065,0.5420662536549221,16.304677809111322,3.756434502169488,0.9918025410279616,0.03871901811820872,2.0650142996377983,4.513247599112226,0.20550863462741545,igneous,0.5775438009949341,"Rhyolite, Granite",Metamorphic General,Schist,GRNT
98847,61.55775361817143,0.6441020557955156,18.25978208969509,6.789231068448958,2.2492452742065625,0.8792504253716561,8.097282987143622,1.3086517959019996,0.21470068526517186,igneous,0.5722633935213838,"Trachyte, Syenite",Metasediment,Metasediment,SYEN
98849,52.368368553526366,0.5343711076890444,12.557721030692553,11.345777960896394,3.000699297023096,14.941838280382127,0.3391201260334321,4.696299927190258,0.21580371656672956,sedimentary,0.597768336778364,Shale,Metasediment,Calcsilicate Rock,SHLE
98850,49.78181787034389,0.4962673432557646,14.546836499184597,14.28015535555117,2.470997813294328,11.145337417285711,0.4859284402712694,6.5858812011233745,0.20677805968990198,igneous,0.6544208483104894,"Basaltic Trachyandesite, Monzodiorite",Metasediment,Calcsilicate Rock,MZDI
98852,43.91547459561416,0.5188501251844774,18.419179444048947,19.785770646479808,7.512949812671231,3.248001783654828,0.5292271276881669,5.582827346984977,0.4877191176734088,igneous,0.7115658797048215,"Tephrite, Foid Gabbro",Metasediment,Calcsilicate Rock,FDGB
98853,39.898426710493396,0.9876866849425904,24.44524545232912,10.562912997854779,0.7922070285477028,21.122091293616027,0.1234608356178238,1.8210473253629016,0.2469216712356476,igneous,0.6225323114503452,Peridotite,Metasediment,Calcsilicate Rock,PRDT
98854,53.10957119747092,0.9279482445685078,19.383807775431045,13.721434327230316,2.6085656208425823,0.628942699096433,0.19590018496446274,9.176377085177464,0.2474528652182687,sedimentary,0.7370585042749244,Shale,Metamorphic General,Gneiss,SHLE
98855,65.92566225157654,0.5421350037755712,16.40725558596257,6.599344915570931,1.8923580320468047,0.6955694388063934,6.157835325903657,1.6366339736621018,0.14320547269543388,sedimentary,0.6006159236124053,Iron-rich Shale,Metasediment,Metasediment,IRFM
98856,60.72444838061379,0.5308795083712033,17.151491808915793,6.412068206945784,2.7054436484301703,2.5829329926522004,3.0525571731344185,6.666621518584533,0.17355676235212414,igneous,0.6914408058892405,"Trachyte, Syenite",Metasediment,Metasediment,SYEN
98927,73.07151293982366,0.397293880475829,13.446869800720364,4.2623618279014845,0.5399121965440754,1.7114197928189558,5.337999829982933,1.1715075962748802,0.06112213545781985,igneous,0.9817893655005816,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98928,75.13514867939503,0.4179838664661053,11.887053373158018,5.219609596698032,0.4689575087180694,0.12233674140471375,6.218784354739612,0.4791522371684622,0.05097364225196407,igneous,0.8812989177152319,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98929,73.5672785709389,0.4064490528781157,13.737977987280305,3.254964188686561,0.21338575276101066,1.3107981955319223,5.019645803044726,2.42853309094674,0.060967357931717314,igneous,0.9710021395053994,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98935,74.17464397060733,0.3360927160552029,13.209462203745398,3.8672985804527498,0.32590808829595425,1.2425245866283252,5.0719446241057895,1.7212020913130084,0.050923138796242856,igneous,0.9634929030861248,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98936,79.19744391774447,0.4119633596330273,9.897168518012977,2.766599239785189,1.5473745703289326,1.406704154844484,3.265563216603267,1.4669914757663904,0.040191547281270966,sedimentary,0.7161034030329666,Litharnite,Metamorphic General,Gneiss,SDST
98937,61.88441372212954,0.5282320278317033,18.447487741199485,6.736572163021783,0.6704483430171618,0.2437993974607861,10.026250220574829,1.4424797683096509,0.02031661645506551,igneous,0.8806121985715102,"Trachyte, Syenite",Metamorphic General,Gneiss,SYEN
98938,73.58623043000708,0.18317689776519533,15.132447054269193,1.5932999228089575,0.5291777046550089,1.750357023089644,5.7293663023224966,1.455238687801274,0.040705977281154535,igneous,0.9855893020104728,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98939,73.73040785738198,0.3257452783979322,13.508249513564255,3.5081408145625,0.4478997577971569,0.92633813544412,7.115498425004832,0.3868225180975446,0.050897699749676915,igneous,0.931784603697938,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98940,75.83848899914969,0.050404419114149744,12.933773944690822,1.6508974244710393,0.2016176764565989,0.7661471705350759,4.0928388320689555,4.425507998222347,0.0403235352913198,igneous,0.9930610362515384,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98941,71.59319216135309,0.4494365037950544,13.615883171791074,3.023859840221691,1.71603028721748,0.8069428136320294,2.533187566844852,6.138894063200628,0.12257359194410572,igneous,0.8958240236248708,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98942,66.90755928576372,0.8390304115969758,15.010458705033702,5.4965258352479385,2.8035894241167254,1.1562248354933933,4.379329465408606,3.2947291772466616,0.11255286009227722,sedimentary,0.7049157363276094,Wacke,Metamorphic General,Gneiss,GYWK
98943,75.69534712146844,0.07080949216227173,13.737041479480713,0.9375204649818848,0.13150334258707605,0.9711016067968692,4.420535439273249,4.005794128037085,0.03034692521240217,igneous,0.9750339569832259,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98945,74.64849324428177,0.19336351351620368,13.240312162346365,2.2801864851269844,0.17300945946186644,0.6513297297387913,3.5416054054546766,5.241168918991837,0.03053108108150584,igneous,0.9962289647404812,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98966,91.42965992768545,0.12112562587019494,3.5227369523915026,1.4441157502847348,1.4030384996630911,0.17159463664944286,0.95891120480571,0.9488174026498604,0.0,sedimentary,0.5436236580101177,Sublitharenite,Metamorphic General,Gneiss,SDST
98967,68.01587257519436,0.8815923197387667,14.043970674908259,5.9771539925120125,2.2347340198029206,1.5889163902268468,4.008169732765788,3.05481989862968,0.19477039622135545,sedimentary,0.7131256676846922,Wacke,Metamorphic General,Gneiss,GYWK
98968,75.33594836971149,0.2817425610193565,12.436921622140165,2.3359536695045002,0.40248937288479497,1.4791484453516217,3.6123421216410345,4.034955963170069,0.08049787457695899,igneous,0.9888467758102188,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98969,70.8977867469728,0.6202158312871562,13.085537292894593,5.452671882962841,0.5083736322025871,1.5861257324720717,3.0909116837917296,4.6567024709756994,0.10167472644051744,igneous,0.9955546569645336,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
98970,51.90320231377881,0.7658697848892585,21.84798805271924,8.90289396492901,0.6934226430754098,10.432388421194227,4.957454418404793,0.34153652569385856,0.15524387531539025,igneous,0.9719337515508568,"Basaltic Trachyandesite, Monzodiorite",Metasediment,Calcsilicate Rock,MZDI
98972,46.69327900415769,0.6815029664472373,24.978116300543448,10.805717815587311,0.9809512395831451,14.063743034865716,0.9809512395831451,0.5885707437498869,0.22716765548241244,igneous,0.8539795434195183,"Basalt, Gabbro",Metasediment,Calcsilicate Rock,GBRO
98974,44.8571696255225,2.0079023666451365,16.010656043981903,19.03212550837255,7.94750884389384,1.1458709841063872,2.2707168125410973,6.381134746353919,0.34691506858266763,igneous,0.7602578031255417,"Tephrite, Foid Gabbro",Metamorphic General,Schist,FDGB
98975,46.805134517511405,2.957554036298787,15.12457348811871,15.115041627225207,9.619944445470075,0.7051819232456182,0.5683555799293043,8.64110983559183,0.4631045466090628,igneous,0.964794846563057,"Phonotephrite, Foid Monzodiorite",Metamorphic General,Schist,FDMD
98979,66.00382547892963,0.5924369653502259,19.79374218161201,5.844839435410551,1.5022508764237867,0.2644807881027794,0.31737694572333525,5.554096550158367,0.1269507782893341,sedimentary,0.7746596951680599,Shale,Metamorphic General,Gneiss,SHLE
98980,87.55289436447558,0.10149883418093622,6.4451759704894505,3.3426602094944524,1.339784611188358,0.23344731861615325,0.4973442874865873,0.4770445206504002,0.01014988341809362,sedimentary,0.7268542145661216,Iron-rich Sand,Metasediment,Metasediment,IRFM
98981,90.56696319147076,0.11444418094269712,7.646952090262034,1.3387120109457504,0.0,0.09363614804402492,0.05202008224668051,0.16646426318937765,0.02080803289867221,sedimentary,0.6783847971511247,Iron-rich Sand,Breccia (Undifferentiated),Breccia (Undiff. Origin),IRFM
98982,82.83039630197175,0.8479184623906826,4.474557669001434,5.901482444812326,2.8706637100214683,0.020431770178088737,0.12259062106853245,2.7378572038638915,0.19410181669184304,sedimentary,0.6929221284947772,Sublitharenite,Metasediment Siliciclastic,Metaquartzite,SDST
98983,90.3600517366875,0.302713741161432,4.833329400544198,2.233552062896153,0.9283221395617244,0.07063320627100081,0.24217099292914565,1.00904580387144,0.020180916077428803,sedimentary,0.7611547583289232,Sublitharenite,Metasediment Siliciclastic,Metaquartzite,SDST
99045,72.54674743298463,0.4972430583600848,13.587927656003135,3.068047072336096,0.5479821459478486,0.6393125036058235,3.988092284398232,5.0333174887061665,0.09133035765797476,igneous,0.9917508982327192,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
99046,73.29982612420247,0.5083910814551426,13.513034945077694,2.470254933645412,0.4677197949387312,1.6065158173982508,3.955282613721009,4.077296473270243,0.10167821629102856,igneous,0.9837535058326841,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
99047,48.2307806626076,0.3797699264772253,8.81910162597112,28.57160632840856,6.107966317508707,4.388452483736825,0.14768830474114314,3.0065119179447,0.3481224326041232,sedimentary,0.6438022591469951,Iron-rich Sand,Metamorphic General,Schist,IRFM
99048,50.132582252430716,0.3244827330254416,12.038309395243884,21.129063692616008,8.04717177903095,4.261539893734131,0.0648965466050883,3.850528431901906,0.15142527541187273,igneous,0.5834066377828192,"Basalt, Gabbro",Metasomatic/Thermal/Hydrothermal,Metasomatite,GBRO
99049,51.876671332977935,0.4333240912371258,7.8109445164025475,26.52378934997149,3.699921086716997,5.8887632911711965,1.1777526582342392,2.511057554348472,0.07777611893999692,sedimentary,0.7115599806927506,Iron-rich Sand,Metamorphic General,Gneiss,IRFM
99050,51.86338781592092,0.4287959065240489,7.801993811388789,26.61314936392073,3.6813697340601257,5.898558323891794,1.150428041893789,2.4891079451883797,0.07320905721142296,sedimentary,0.7166973996230472,Iron-rich Sand,Metamorphic General,Gneiss,IRFM
99051,71.78013100522959,0.4955235868211118,13.399362296693326,3.3122242123133074,0.4752981342978009,1.3854434978467818,3.2765233087763304,5.79459214792851,0.08090181009324272,igneous,0.9956719828279862,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
99062,72.24873417957973,0.5178756771832138,13.749091507962186,3.654815193836607,0.8428172785530733,2.487834135487989,4.193777542679753,2.2136646593321694,0.09138982538527306,igneous,0.9543278443752932,"Rhyolite, Granite",Metamorphic General,Gneiss,GRNT
99063,73.00982505746688,0.3482511296231585,13.202814884830918,1.465415677212213,2.0280506960407467,0.030728040849102214,0.2458243267928177,9.638362146335062,0.030728040849102214,igneous,0.611448509631906,"Rhyolite, Granite",Metamorphic Dynamic,Mylonite,GRNT
99064,74.182802476165,0.297593204012835,12.81703144179417,2.594665776212732,2.021581420363052,0.04104733848452897,0.27706953477057056,7.727161469712577,0.04104733848452897,igneous,0.6088004543322918,"Rhyolite, Granite",Metamorphic Dynamic,Mylonite,GRNT
99065,79.56694533954486,0.3042325210535745,11.936055909335241,1.0128787332019684,0.801145638774413,0.334655773158932,5.242940446156601,0.7605813026339363,0.0405643361404766,igneous,0.6423156212806049,"Rhyolite, Granite",Metamorphic Dynamic,Mylonite,GRNT
99066,72.96158277201614,0.3058330981082136,13.405684133743366,1.3484369868939106,1.529165490541068,0.030583309810821357,0.35680528112624915,10.031325617949404,0.030583309810821357,igneous,0.7700615997546785,"Rhyolite, Granite",Metamorphic Dynamic,Mylonite,GRNT
99067,83.49953479528486,0.2770321257646464,9.162581048438117,1.8280229882912744,1.1696911976729512,0.1641671856383089,1.8366203893285808,2.031568922274072,0.03078134730718292,sedimentary,0.7656168165340144,Arkose,Metamorphic Dynamic,Mylonite,ARKS
99068,72.49973692969795,0.3274511759704072,13.016184244823684,2.4400152593168296,2.1181997945585707,0.0409313969963009,0.27628692972503105,9.137934379424172,0.14325988948705315,igneous,0.5283755889607319,"Rhyolite, Granite",Metamorphic Dynamic,Mylonite,GRNT
99069,74.93312457508947,0.4415078592393598,14.395209736129818,2.365157360300676,0.6160574780084087,0.3388316129046249,2.3820889149658457,4.497219589461382,0.030802873900420438,igneous,0.8790812198473692,"Rhyolite, Granite",Metamorphic Dynamic,Mylonite,GRNT
99070,63.818700661233514,0.472046989936765,16.973167855552372,5.180126369223721,1.0467128907293484,0.061571346513491075,0.7285942670763111,11.66777016430656,0.05130945542790923,sedimentary,0.6594117028851834,Wacke,Metamorphic Dynamic,Mylonite,GYWK
99871,68.86291434958329,0.09714204218593256,12.30465867688479,11.492806008372565,2.2450605305193303,0.14355435123032256,0.007555492170016977,4.781547187596457,0.06476136145728836,sedimentary,0.5322899374971743,Wacke,Breccia (Undifferentiated),Breccia (Undiff. Origin),GYWK
99875,65.86349498025238,0.241568304473026,13.833398632216015,14.821364093720634,0.4201636748740236,0.16104553631535065,0.013420461359612551,4.5423099986380935,0.1032343181508658,igneous,0.5987414932686976,"Dacite, Granodiorite",Breccia (Undifferentiated),Breccia (Undiff. Origin),GRDI
99878,66.50333261629432,0.03401985661889643,5.015185314463119,27.275971988731023,0.1360794264755857,0.2655743645733206,0.0016461220944627311,0.482862481042401,0.2853278297068733,sedimentary,0.7030812356036622,Iron-rich Sand,Breccia (Undifferentiated),Breccia (Undiff. Origin),IRFM
106445,57.780407085688545,0.5136036185394538,13.803097248247823,6.884033443880558,3.317023369733972,11.984084432587252,0.16264114587082704,5.457038446981696,0.09807120846987916,sedimentary,0.7379304150862493,Wacke,Metasediment Siliciclastic,Metamudstone,GYWK
106446,59.345606006085575,0.5356101625097978,14.032986257756702,7.229198668295887,2.678050812548989,10.497959185192036,0.03213660975058786,5.6239067063528765,0.024545591507532976,sedimentary,0.6032053013062749,Wacke,Metasediment Siliciclastic,Metamudstone,GYWK
106452,78.04017392910968,0.09352351070066407,9.24843605817678,6.124486531294148,1.413244161698924,0.4260515487474697,0.010391501188962676,4.572260523143578,0.07143223593978815,sedimentary,0.6114841322852586,Litharnite,Metasediment Siliciclastic,Metamudstone,SDST
113166,82.60977035415952,0.21285953097390806,8.605606752230853,1.8514838847452015,0.6487147610633387,0.6081700884968801,1.67246774336642,3.7402460442558136,0.05068084070807333,sedimentary,0.7380213250116642,Arkose,Metamorphic General,Migmatite,ARKS
113167,76.573086352546,0.29218677687155703,12.090487318823055,1.9763740626420967,0.7657308635254597,1.0377668281989785,2.186363123487168,4.9772506129154905,0.10075406099019206,igneous,0.945430187138374,"Rhyolite, Granite",Metamorphic General,Migmatite,GRNT
113170,48.25844945226175,1.8148476717089888,16.086149817420587,10.484700919853793,9.806364407927552,12.064612363065438,1.1652146983131575,0.1649861519735445,0.15467451747519795,igneous,0.9955678863570768,"Basalt, Gabbro",Metamorphic General,Amphibolite,GBRO
113174,74.2724382499268,0.8263690551552229,12.395535827328349,3.4458302750951915,0.4534952131949394,0.6046602842599192,2.3884081228266814,5.522563929573932,0.09069904263898787,igneous,0.9596493705691784,"Rhyolite, Granite",Metasediment Siliciclastic,Metasandstone,GRNT
113175,50.02758528390026,2.787399762179889,14.561043533775544,14.880299799700685,6.261248719523483,7.9357687259076695,1.8201304417219428,1.3936998810899446,0.3328238522005838,igneous,0.9926353007937876,"Basalt, Gabbro",Metamorphic General,Amphibolite,GBRO
113235,66.68569797420032,0.7003420857152642,12.66087176832126,10.732646899518146,3.5564246540228264,1.1818272696445082,0.9410846776798863,3.3156820620582037,0.2254226088396007,sedimentary,0.7494962984402285,Wacke,Metamorphic General,Schist,GYWK
113240,54.63468787042305,0.8386903839757925,11.53471580039434,21.47352826917565,5.805480190377888,1.6991649337691381,0.6862012232529211,2.875509887917003,0.4520214407142258,sedimentary,0.6048699189884059,Iron-rich Shale,Metamorphic General,Schist,IRFM
113254,29.78557029534971,0.9128548483992496,6.787517501807322,8.346428527655986,24.941550212714983,28.283776835079983,0.29446930593524184,0.5153212853866731,0.13251118767085884,igneous,0.7599610641832193,unclassified,Metasediment,Metasediment,UNKN
113257,70.7840070109745,0.3440814559245307,13.537454781530752,3.870092741984747,3.5375874687240816,2.2042718270165245,1.1397698227500082,4.494564018014179,0.08817087308066099,sedimentary,0.5133100236808459,Wacke,Metamorphic General,Schist,GYWK
113265,71.51185372259873,0.17036772774889525,12.639155802371164,2.5006790059041557,0.670822928011275,4.930016121733656,0.5217511662309915,7.006372803673317,0.048980721727807375,igneous,0.8551319193232112,"Rhyolite, Granite",Metamorphic Dynamic,Mylonite,GRNT
113269,53.00225914574714,0.5857237738749955,11.737445037259713,22.87970310645894,4.835092329438689,2.296955975980373,1.3207496861887151,3.169799246852917,0.17227169819852806,sedimentary,0.733000127244807,Iron-rich Shale,Metamorphic General,Gneiss,IRFM
113278,51.69038827593602,0.5607763884434667,10.775703150482302,29.23661714771032,2.7708950958383047,1.1655352387256366,0.4508202338467082,3.034789866870524,0.3144746021467282,sedimentary,0.7610299165305827,Iron-rich Shale,Metamorphic General,Gneiss,IRFM
113284,47.67052555616434,0.5922473245062208,10.42355291130948,32.342742461726644,2.8104827581113367,2.465902496580445,1.1952627821852817,2.099785968703872,0.39949774071237787,sedimentary,0.7358449918183665,Iron-rich Shale,Metamorphic General,Gneiss,IRFM
113290,53.5800321278339,0.4446025738193058,9.380029911065844,29.604231013102737,2.9820904341538808,0.6289499824760912,0.3795387825286757,2.7435231994215705,0.257001975597989,sedimentary,0.7528949314224953,Iron-rich Sand,Metamorphic General,Gneiss,IRFM
113296,36.14677770992867,0.5356095481334414,6.798121187847526,4.930678564129852,31.16148883884048,19.309410889118432,0.5493431262907091,0.23347082867355146,0.3350993070373326,igneous,0.5204002938068583,Peridotite,Metamorphic General,Gneiss,PRDT
